Time,Temperature,Dew_point,Humidity,Wind,Wind speed,Wind gust,Pressure,Precip,Condition,Day,Month,Year
6:50 pm,82 °F,72 °F,70%,WNW,7 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,11,8,2020
6:07 am,81 °F,72 °F,74%,VAR,3 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,8,2020
6:50 am,82 °F,72 °F,70%,WSW,5 mph,0 mph,29.71 in,0.0 in,Fair,12,8,2020
7:50 am,84 °F,70 °F,62%,SW,8 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,12,8,2020
8:50 am,86 °F,68 °F,55%,WSW,8 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,8,2020
9:50 am,84 °F,72 °F,66%,W,9 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,12,8,2020
10:50 am,88 °F,70 °F,55%,W,9 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,12,8,2020
11:50 am,88 °F,72 °F,58%,WNW,9 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,8,2020
12:50 pm,88 °F,72 °F,58%,WNW,9 mph,0 mph,29.71 in,0.0 in,Fair,12,8,2020
1:50 pm,88 °F,72 °F,58%,WNW,13 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,8,2020
2:50 pm,88 °F,72 °F,58%,WNW,12 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,8,2020
3:50 pm,86 °F,72 °F,62%,WNW,12 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,12,8,2020
4:50 pm,86 °F,72 °F,62%,WNW,9 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,12,8,2020
5:50 pm,84 °F,73 °F,70%,WNW,9 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,12,8,2020
6:50 pm,82 °F,73 °F,74%,WNW,8 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,8,2020
6:00 am,82 °F,73 °F,74%,VAR,2 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,14,8,2020
6:50 am,82 °F,73 °F,74%,SW,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,14,8,2020
7:50 am,84 °F,73 °F,70%,WSW,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,14,8,2020
8:50 am,86 °F,72 °F,62%,WSW,8 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,14,8,2020
9:50 am,88 °F,72 °F,58%,SW,9 mph,0 mph,29.65 in,0.0 in,Fair,14,8,2020
10:50 am,88 °F,72 °F,58%,WSW,13 mph,0 mph,29.65 in,0.0 in,Fair,14,8,2020
11:50 am,90 °F,72 °F,55%,WSW,12 mph,0 mph,29.65 in,0.0 in,Fair,14,8,2020
12:50 pm,88 °F,73 °F,62%,WSW,14 mph,0 mph,29.62 in,0.0 in,Fair,14,8,2020
1:50 pm,90 °F,73 °F,59%,W,12 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,14,8,2020
2:50 pm,88 °F,73 °F,62%,W,10 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,14,8,2020
3:50 pm,88 °F,73 °F,62%,W,9 mph,0 mph,29.59 in,0.0 in,Partly Cloudy,14,8,2020
4:50 pm,86 °F,73 °F,66%,W,8 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,14,8,2020
5:50 pm,84 °F,73 °F,70%,W,10 mph,0 mph,29.59 in,0.0 in,Partly Cloudy,14,8,2020
6:00 am,81 °F,73 °F,79%,VAR,2 mph,0 mph,29.59 in,0.0 in,Patches of Fog,15,8,2020
6:50 am,82 °F,73 °F,74%,S,5 mph,0 mph,29.62 in,0.0 in,Patches of Fog,15,8,2020
7:50 am,84 °F,73 °F,70%,SW,9 mph,0 mph,29.62 in,0.0 in,Fair,15,8,2020
8:50 am,86 °F,73 °F,66%,SW,12 mph,0 mph,29.62 in,0.0 in,Fair,15,8,2020
9:50 am,88 °F,73 °F,62%,WSW,12 mph,0 mph,29.62 in,0.0 in,Fair,15,8,2020
10:50 am,90 °F,73 °F,59%,WSW,12 mph,0 mph,29.62 in,0.0 in,Fair,15,8,2020
11:50 am,90 °F,73 °F,59%,WSW,12 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
12:50 pm,90 °F,73 °F,59%,W,13 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
1:50 pm,90 °F,73 °F,59%,W,10 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
2:50 pm,90 °F,72 °F,55%,W,10 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
3:50 pm,88 °F,73 °F,62%,W,10 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
4:50 pm,86 °F,73 °F,66%,W,9 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
5:50 pm,86 °F,75 °F,70%,WNW,8 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
6:50 pm,84 °F,73 °F,70%,WNW,8 mph,0 mph,29.59 in,0.0 in,Fair,15,8,2020
6:00 am,79 °F,72 °F,78%,VAR,2 mph,0 mph,29.59 in,0.0 in,Patches of Fog,16,8,2020
6:50 am,82 °F,73 °F,74%,VAR,2 mph,0 mph,29.62 in,0.0 in,Patches of Fog,16,8,2020
7:50 am,84 °F,73 °F,70%,SW,7 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,16,8,2020
8:50 am,86 °F,70 °F,58%,SW,8 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
9:50 am,88 °F,72 °F,58%,WSW,12 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
10:50 am,90 °F,72 °F,55%,WSW,13 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
11:50 am,88 °F,70 °F,55%,WSW,12 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
12:50 pm,90 °F,72 °F,55%,W,12 mph,23 mph,29.62 in,0.0 in,Fair,16,8,2020
1:50 pm,90 °F,72 °F,55%,W,10 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
2:50 pm,90 °F,72 °F,55%,W,12 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
3:50 pm,88 °F,72 °F,58%,W,10 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
4:50 pm,86 °F,73 °F,66%,WNW,10 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
5:50 pm,86 °F,73 °F,66%,WNW,7 mph,0 mph,29.62 in,0.0 in,Fair,16,8,2020
6:50 pm,84 °F,73 °F,70%,WNW,6 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,16,8,2020
6:00 am,79 °F,72 °F,78%,VAR,1 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,17,8,2020
6:50 am,82 °F,73 °F,74%,VAR,2 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,17,8,2020
7:50 am,84 °F,72 °F,66%,SW,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,17,8,2020
8:50 am,86 °F,72 °F,62%,SW,7 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
9:50 am,88 °F,72 °F,58%,WSW,8 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
10:50 am,90 °F,70 °F,52%,WSW,9 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
11:50 am,91 °F,70 °F,49%,WSW,9 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
12:50 pm,90 °F,70 °F,52%,W,10 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
1:50 pm,90 °F,72 °F,55%,W,10 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
2:50 pm,88 °F,73 °F,62%,W,13 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
3:50 pm,88 °F,75 °F,66%,NW,10 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,17,8,2020
4:50 pm,86 °F,73 °F,66%,NW,8 mph,0 mph,29.62 in,0.0 in,Fair,17,8,2020
5:50 pm,84 °F,73 °F,70%,NW,7 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
6:50 pm,82 °F,73 °F,74%,WNW,6 mph,0 mph,29.65 in,0.0 in,Fair,17,8,2020
6:00 am,81 °F,70 °F,70%,VAR,3 mph,0 mph,29.62 in,0.0 in,Fair,19,8,2020
6:50 am,82 °F,70 °F,66%,SW,6 mph,0 mph,29.62 in,0.0 in,Fair,19,8,2020
7:50 am,84 °F,68 °F,58%,WSW,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,19,8,2020
8:50 am,86 °F,70 °F,58%,W,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,19,8,2020
9:50 am,86 °F,70 °F,58%,WSW,10 mph,0 mph,29.65 in,0.0 in,Fair,19,8,2020
10:50 am,88 °F,70 °F,55%,W,10 mph,0 mph,29.65 in,0.0 in,Fair,19,8,2020
11:50 am,88 °F,68 °F,52%,W,10 mph,0 mph,29.62 in,0.0 in,Fair,19,8,2020
12:50 pm,90 °F,70 °F,52%,W,9 mph,0 mph,29.62 in,0.0 in,Fair,19,8,2020
1:50 pm,88 °F,68 °F,52%,WNW,10 mph,0 mph,29.62 in,0.0 in,Fair,19,8,2020
2:50 pm,88 °F,70 °F,55%,WNW,12 mph,0 mph,29.59 in,0.0 in,Fair,19,8,2020
3:50 pm,86 °F,72 °F,62%,NW,10 mph,0 mph,29.59 in,0.0 in,Fair,19,8,2020
4:50 pm,84 °F,72 °F,66%,NW,9 mph,0 mph,29.59 in,0.0 in,Fair,19,8,2020
5:50 pm,82 °F,72 °F,70%,NW,7 mph,0 mph,29.59 in,0.0 in,Fair,19,8,2020
6:50 pm,82 °F,72 °F,70%,NW,6 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,19,8,2020
6:00 am,77 °F,70 °F,78%,VAR,2 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,20,8,2020
6:50 am,81 °F,68 °F,65%,WSW,5 mph,0 mph,29.62 in,0.0 in,Fair,20,8,2020
7:50 am,82 °F,68 °F,62%,VAR,3 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,20,8,2020
8:50 am,84 °F,64 °F,51%,VAR,2 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
9:50 am,86 °F,68 °F,55%,NNW,7 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
10:50 am,86 °F,68 °F,55%,W,7 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
11:50 am,88 °F,68 °F,52%,W,9 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
12:50 pm,86 °F,70 °F,58%,WNW,12 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
1:50 pm,86 °F,70 °F,58%,NW,12 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
2:50 pm,86 °F,68 °F,55%,NW,12 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
3:50 pm,86 °F,70 °F,58%,NNW,9 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
4:50 pm,84 °F,70 °F,62%,NW,9 mph,0 mph,29.62 in,0.0 in,Fair,20,8,2020
5:50 pm,82 °F,68 °F,62%,NW,7 mph,0 mph,29.62 in,0.0 in,Fair,20,8,2020
6:50 pm,81 °F,70 °F,70%,NW,7 mph,0 mph,29.65 in,0.0 in,Fair,20,8,2020
7:50 pm,81 °F,70 °F,70%,WNW,7 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,20,8,2020
8:50 pm,81 °F,68 °F,65%,WNW,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,20,8,2020
3:50 am,75 °F,66 °F,73%,VAR,3 mph,0 mph,29.65 in,0.0 in,Fair,21,8,2020
4:50 am,75 °F,68 °F,78%,VAR,2 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,21,8,2020
5:50 am,75 °F,66 °F,73%,VAR,3 mph,0 mph,29.65 in,0.0 in,Fair,21,8,2020
6:00 am,75 °F,68 °F,78%,VAR,3 mph,0 mph,29.65 in,0.0 in,Fair,21,8,2020
6:50 am,79 °F,68 °F,69%,ESE,5 mph,0 mph,29.65 in,0.0 in,Fair,21,8,2020
7:50 am,82 °F,68 °F,62%,VAR,3 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,21,8,2020
8:50 am,84 °F,66 °F,55%,SW,10 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,21,8,2020
9:50 am,86 °F,66 °F,51%,WSW,8 mph,0 mph,29.68 in,0.0 in,Fair,21,8,2020
10:50 am,86 °F,68 °F,55%,WSW,12 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,21,8,2020
11:50 am,88 °F,68 °F,52%,WSW,10 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,21,8,2020
12:50 pm,88 °F,68 °F,52%,W,12 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,21,8,2020
1:50 pm,88 °F,70 °F,55%,W,12 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,21,8,2020
2:50 pm,88 °F,70 °F,55%,W,9 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,21,8,2020
3:50 pm,86 °F,72 °F,62%,WSW,8 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,21,8,2020
4:50 pm,86 °F,72 °F,62%,W,10 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,21,8,2020
5:21 pm,84 °F,72 °F,66%,W,9 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,21,8,2020
5:50 pm,84 °F,72 °F,66%,W,7 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,21,8,2020
4:50 am,81 °F,70 °F,70%,WSW,5 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,22,8,2020
5:50 am,81 °F,70 °F,70%,VAR,3 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,22,8,2020
6:02 am,81 °F,68 °F,65%,VAR,2 mph,0 mph,29.65 in,0.0 in,Fair,22,8,2020
6:50 am,82 °F,68 °F,62%,WSW,5 mph,0 mph,29.65 in,0.0 in,Fair,22,8,2020
7:50 am,84 °F,70 °F,62%,SW,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,22,8,2020
8:50 am,84 °F,68 °F,58%,W,8 mph,0 mph,29.65 in,0.0 in,Fair,22,8,2020
9:50 am,86 °F,68 °F,55%,W,9 mph,0 mph,29.65 in,0.0 in,Fair,22,8,2020
10:50 am,88 °F,68 °F,52%,WSW,10 mph,0 mph,29.65 in,0.0 in,Fair,22,8,2020
11:50 am,88 °F,68 °F,52%,W,10 mph,0 mph,29.65 in,0.0 in,Fair,22,8,2020
12:50 pm,88 °F,68 °F,52%,WNW,12 mph,0 mph,29.65 in,0.0 in,Fair,22,8,2020
1:50 pm,88 °F,68 °F,52%,WNW,10 mph,0 mph,29.62 in,0.0 in,Fair,22,8,2020
2:50 pm,86 °F,70 °F,58%,WNW,12 mph,0 mph,29.62 in,0.0 in,Fair,22,8,2020
3:50 pm,86 °F,72 °F,62%,WNW,12 mph,0 mph,29.62 in,0.0 in,Fair,22,8,2020
4:50 pm,84 °F,73 °F,70%,NW,10 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,22,8,2020
5:50 pm,84 °F,73 °F,70%,WNW,9 mph,0 mph,29.59 in,0.0 in,Partly Cloudy,22,8,2020
6:50 pm,82 °F,73 °F,74%,WNW,8 mph,0 mph,29.59 in,0.0 in,Mostly Cloudy,22,8,2020
6:00 am,82 °F,73 °F,74%,VAR,1 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,23,8,2020
6:50 am,84 °F,73 °F,70%,NNW,7 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,23,8,2020
7:50 am,84 °F,75 °F,74%,N,6 mph,0 mph,29.62 in,0.0 in,Fair,23,8,2020
8:50 am,86 °F,72 °F,62%,NW,7 mph,0 mph,29.62 in,0.0 in,Fair,23,8,2020
9:50 am,88 °F,73 °F,62%,NW,9 mph,0 mph,29.62 in,0.0 in,Fair,23,8,2020
10:50 am,88 °F,73 °F,62%,NW,10 mph,0 mph,29.62 in,0.0 in,Fair,23,8,2020
11:50 am,88 °F,72 °F,58%,NW,12 mph,0 mph,29.62 in,0.0 in,Fair,23,8,2020
12:50 pm,88 °F,73 °F,62%,NW,12 mph,0 mph,29.62 in,0.0 in,Fair,23,8,2020
1:50 pm,88 °F,73 °F,62%,WNW,9 mph,0 mph,29.59 in,0.0 in,Partly Cloudy,23,8,2020
2:50 pm,88 °F,73 °F,62%,NW,12 mph,0 mph,29.59 in,0.0 in,Fair,23,8,2020
3:50 pm,88 °F,73 °F,62%,NW,10 mph,0 mph,29.59 in,0.0 in,Fair,23,8,2020
4:50 pm,88 °F,72 °F,58%,NW,10 mph,0 mph,29.59 in,0.0 in,Fair,23,8,2020
5:50 pm,86 °F,73 °F,66%,NW,9 mph,0 mph,29.59 in,0.0 in,Fair,23,8,2020
6:50 pm,86 °F,70 °F,58%,NW,9 mph,0 mph,29.59 in,0.0 in,Fair,23,8,2020
6:00 am,82 °F,73 °F,74%,NNW,5 mph,0 mph,29.62 in,0.0 in,Fair,24,8,2020
6:50 am,84 °F,73 °F,70%,NW,6 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
7:50 am,84 °F,73 °F,70%,NW,6 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
8:50 am,86 °F,73 °F,66%,NW,8 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
9:50 am,88 °F,70 °F,55%,NW,9 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
10:50 am,90 °F,66 °F,46%,WNW,9 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
11:50 am,90 °F,70 °F,52%,NW,10 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
12:50 pm,90 °F,70 °F,52%,WNW,12 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
1:50 pm,88 °F,73 °F,62%,NW,12 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
2:50 pm,88 °F,73 °F,62%,NW,12 mph,0 mph,29.62 in,0.0 in,Fair,24,8,2020
3:50 pm,86 °F,72 °F,62%,NW,10 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
4:50 pm,86 °F,73 °F,66%,NW,8 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
5:50 pm,84 °F,73 °F,70%,NW,8 mph,0 mph,29.65 in,0.0 in,Fair,24,8,2020
6:50 pm,84 °F,75 °F,74%,NW,8 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,24,8,2020
4:50 am,81 °F,73 °F,79%,VAR,3 mph,0 mph,29.73 in,0.0 in,Fair,26,8,2020
5:50 am,81 °F,73 °F,79%,VAR,3 mph,0 mph,29.73 in,0.0 in,Fair,26,8,2020
6:00 am,81 °F,73 °F,79%,VAR,3 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,26,8,2020
6:50 am,82 °F,73 °F,74%,VAR,3 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,26,8,2020
7:50 am,84 °F,72 °F,66%,WSW,7 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,26,8,2020
8:50 am,86 °F,72 °F,62%,WSW,9 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,26,8,2020
9:50 am,86 °F,70 °F,58%,W,7 mph,0 mph,29.73 in,0.0 in,Fair,26,8,2020
10:50 am,88 °F,70 °F,55%,W,13 mph,0 mph,29.76 in,0.0 in,Partly Cloudy,26,8,2020
11:50 am,88 °F,70 °F,55%,WNW,12 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,26,8,2020
12:50 pm,88 °F,72 °F,58%,WNW,12 mph,0 mph,29.73 in,0.0 in,Fair,26,8,2020
1:50 pm,88 °F,73 °F,62%,WNW,13 mph,0 mph,29.73 in,0.0 in,Fair,26,8,2020
2:50 pm,86 °F,72 °F,62%,WNW,13 mph,0 mph,29.73 in,0.0 in,Fair,26,8,2020
3:50 pm,86 °F,72 °F,62%,WNW,14 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,26,8,2020
4:50 pm,84 °F,72 °F,66%,NW,9 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,26,8,2020
5:50 pm,84 °F,73 °F,70%,WNW,8 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,26,8,2020
6:50 pm,82 °F,72 °F,70%,NNW,8 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,26,8,2020
4:50 am,77 °F,68 °F,74%,VAR,3 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,27,8,2020
5:50 am,77 °F,68 °F,74%,VAR,3 mph,0 mph,29.71 in,0.0 in,Fair,27,8,2020
6:00 am,77 °F,68 °F,74%,ESE,5 mph,0 mph,29.71 in,0.0 in,Fair,27,8,2020
6:50 am,81 °F,68 °F,65%,VAR,1 mph,0 mph,29.71 in,0.0 in,Fair,27,8,2020
7:50 am,82 °F,66 °F,58%,W,6 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,27,8,2020
8:50 am,84 °F,64 °F,51%,W,8 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,27,8,2020
9:50 am,86 °F,66 °F,51%,W,7 mph,0 mph,29.71 in,0.0 in,Fair,27,8,2020
10:50 am,86 °F,66 °F,51%,WNW,10 mph,0 mph,29.71 in,0.0 in,Fair,27,8,2020
11:50 am,88 °F,66 °F,49%,WNW,10 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,27,8,2020
12:50 pm,86 °F,64 °F,48%,W,13 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,27,8,2020
1:50 pm,86 °F,66 °F,51%,WNW,12 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,27,8,2020
2:50 pm,86 °F,68 °F,55%,NW,9 mph,0 mph,29.68 in,0.0 in,Fair,27,8,2020
3:50 pm,84 °F,66 °F,55%,NW,10 mph,0 mph,29.68 in,0.0 in,Fair,27,8,2020
4:50 pm,84 °F,68 °F,58%,NW,9 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,27,8,2020
5:50 pm,82 °F,70 °F,66%,NW,7 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,27,8,2020
6:50 pm,82 °F,70 °F,66%,WNW,8 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,27,8,2020
7:50 pm,82 °F,70 °F,66%,W,6 mph,0 mph,29.71 in,0.0 in,Fair,27,8,2020
8:50 pm,81 °F,70 °F,70%,WNW,5 mph,0 mph,29.71 in,0.0 in,Fair,27,8,2020
6:02 am,77 °F,68 °F,74%,VAR,2 mph,0 mph,29.68 in,0.0 in,Fair,28,8,2020
6:50 am,79 °F,70 °F,74%,VAR,2 mph,0 mph,29.68 in,0.0 in,Fair,28,8,2020
7:50 am,82 °F,70 °F,66%,VAR,3 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,28,8,2020
8:50 am,84 °F,70 °F,62%,NNW,6 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,28,8,2020
9:50 am,84 °F,70 °F,62%,NW,10 mph,0 mph,29.68 in,0.0 in,Fair,28,8,2020
10:50 am,84 °F,70 °F,62%,NW,10 mph,0 mph,29.68 in,0.0 in,Fair,28,8,2020
11:50 am,86 °F,70 °F,58%,NW,10 mph,0 mph,29.68 in,0.0 in,Fair,28,8,2020
12:50 pm,84 °F,70 °F,62%,NW,10 mph,0 mph,29.68 in,0.0 in,Fair,28,8,2020
1:50 pm,86 °F,70 °F,58%,NW,10 mph,0 mph,29.65 in,0.0 in,Fair,28,8,2020
2:50 pm,84 °F,72 °F,66%,NW,10 mph,0 mph,29.65 in,0.0 in,Fair,28,8,2020
3:50 pm,84 °F,72 °F,66%,NW,12 mph,0 mph,29.65 in,0.0 in,Fair,28,8,2020
4:50 pm,84 °F,72 °F,66%,NNW,10 mph,0 mph,29.65 in,0.0 in,Fair,28,8,2020
5:50 pm,82 °F,72 °F,70%,NNW,10 mph,0 mph,29.65 in,0.0 in,Fair,28,8,2020
6:00 am,84 °F,77 °F,79%,N,5 mph,0 mph,29.71 in,0.0 in,Patches of Fog,30,8,2020
6:50 am,84 °F,77 °F,79%,NNW,5 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,30,8,2020
7:50 am,86 °F,77 °F,74%,NNW,5 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,30,8,2020
8:50 am,86 °F,77 °F,74%,N,6 mph,0 mph,29.71 in,0.0 in,Fair,30,8,2020
9:50 am,86 °F,77 °F,74%,N,9 mph,0 mph,29.71 in,0.0 in,Fair,30,8,2020
10:50 am,88 °F,77 °F,70%,NNW,10 mph,0 mph,29.71 in,0.0 in,Fair,30,8,2020
11:50 am,90 °F,79 °F,70%,NNW,10 mph,0 mph,29.68 in,0.0 in,Fair,30,8,2020
12:50 pm,88 °F,79 °F,75%,NNW,13 mph,0 mph,29.68 in,0.0 in,Fair,30,8,2020
1:50 pm,90 °F,81 °F,75%,NNW,14 mph,0 mph,29.65 in,0.0 in,Fair,30,8,2020
2:50 pm,88 °F,81 °F,79%,NW,13 mph,0 mph,29.65 in,0.0 in,Haze,30,8,2020
3:11 pm,88 °F,81 °F,79%,NW,13 mph,0 mph,29.65 in,0.0 in,Fair,30,8,2020
3:50 pm,88 °F,81 °F,79%,NW,12 mph,0 mph,29.62 in,0.0 in,Fair,30,8,2020
4:50 pm,88 °F,81 °F,79%,NW,9 mph,0 mph,29.62 in,0.0 in,Fair,30,8,2020
5:50 pm,86 °F,81 °F,84%,WNW,12 mph,0 mph,29.62 in,0.0 in,Fair,30,8,2020
6:50 pm,86 °F,81 °F,84%,WNW,10 mph,0 mph,29.62 in,0.0 in,Fair,30,8,2020
7:50 pm,90 °F,75 °F,62%,W,10 mph,0 mph,29.65 in,0.0 in,Fair,30,8,2020
8:50 pm,88 °F,77 °F,70%,W,10 mph,0 mph,29.65 in,0.0 in,Patches of Fog,30,8,2020
6:00 am,81 °F,77 °F,89%,VAR,2 mph,0 mph,29.68 in,0.0 in,Fair,31,8,2020
6:50 am,82 °F,77 °F,84%,VAR,3 mph,0 mph,29.68 in,0.0 in,Fair,31,8,2020
7:50 am,88 °F,75 °F,66%,VAR,1 mph,0 mph,29.68 in,0.0 in,Fair,31,8,2020
8:50 am,86 °F,77 °F,74%,N,7 mph,0 mph,29.68 in,0.0 in,Fair,31,8,2020
9:50 am,88 °F,77 °F,70%,N,7 mph,0 mph,29.68 in,0.0 in,Fair,31,8,2020
10:50 am,91 °F,77 °F,63%,NNW,7 mph,0 mph,29.65 in,0.0 in,Fair,31,8,2020
11:50 am,90 °F,79 °F,70%,NW,10 mph,0 mph,29.65 in,0.0 in,Fair,31,8,2020
12:50 pm,90 °F,79 °F,70%,NW,12 mph,0 mph,29.62 in,0.0 in,Fair,31,8,2020
1:50 pm,88 °F,77 °F,70%,NW,13 mph,0 mph,29.62 in,0.0 in,Fair,31,8,2020
2:50 pm,88 °F,77 °F,70%,NNW,13 mph,0 mph,29.59 in,0.0 in,Fair,31,8,2020
3:50 pm,88 °F,79 °F,75%,NW,10 mph,0 mph,29.59 in,0.0 in,Fair,31,8,2020
4:50 pm,86 °F,77 °F,74%,WNW,10 mph,0 mph,29.59 in,0.0 in,Fair,31,8,2020
5:50 pm,86 °F,77 °F,74%,WNW,9 mph,0 mph,29.59 in,0.0 in,Fair,31,8,2020
6:50 pm,84 °F,77 °F,79%,WNW,8 mph,0 mph,29.59 in,0.0 in,Fair,31,8,2020
6:00 am,82 °F,75 °F,79%,VAR,3 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,2,9,2020
6:50 am,84 °F,73 °F,70%,NW,5 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,2,9,2020
